crime_rating,distance,weight_safest_12,weight_safest_14,weight_safest_18,weight_shortest,osm_start_id,osm_end_id
14.5,0.00663,0.02465,0.01264,0.0092,0.00663,311779405,65283375
4.5,0.01385,0.01944,0.01571,0.01465,0.01385,311781212,65307062
5.5,0.02009,0.02692,0.02237,0.02107,0.02009,311781212,65302519
24.5,0.02907,0.05952,0.03922,0.03342,0.02907,311781212,65307059
1.5,0.03458,0.03644,0.0352,0.03485,0.03458,311781835,612571639
0.0,0.01386,0.01386,0.01386,0.01386,0.01386,311781835,612571623
32.5,0.07882,0.11921,0.09228,0.08459,0.07882,311781835,65282707
0.0,0.02511,0.02511,0.02511,0.02511,0.02511,311782450,612571623
34.0,0.13566,0.17791,0.14974,0.1417,0.13566,311782450,259407331
2.0,0.0508,0.05329,0.05163,0.05116,0.0508,311782450,612571635
13.0,0.06474,0.08089,0.07012,0.06705,0.06474,311782651,259407432
10.5,0.01791,0.03096,0.02226,0.01977,0.01791,311782651,65344935
51.0,0.02697,0.09035,0.0481,0.03602,0.02697,311782651,65282365
0.0,0.0887,0.0887,0.0887,0.0887,0.0887,312102171,667114098
0.0,0.01224,0.01224,0.01224,0.01224,0.01224,312102171,65282380
0.0,0.15448,0.15448,0.15448,0.15448,0.15448,312102187,1674476442
0.0,0.01764,0.01764,0.01764,0.01764,0.01764,312102187,65282392
0.0,0.01837,0.01837,0.01837,0.01837,0.01837,312102200,312102201
0.0,0.09879,0.09879,0.09879,0.09879,0.09879,312102200,65284105
0.0,0.02002,0.02002,0.02002,0.02002,0.02002,312102202,65314809
0.0,0.09068,0.09068,0.09068,0.09068,0.09068,312102202,667113982
20.0,0.00176,0.02661,0.01004,0.00531,0.00176,313263546,1417635773
75.5,0.09455,0.18837,0.12582,0.10795,0.09455,313263546,258965841
46.0,0.01616,0.07332,0.03521,0.02433,0.01616,313263546,1417636184
44.5,0.07514,0.13044,0.09357,0.08304,0.07514,313266425,65362219
49.0,0.01512,0.07601,0.03542,0.02382,0.01512,313266425,65365464
19.0,0.01934,0.04295,0.02721,0.02271,0.01934,313266507,65360292
27.0,0.02633,0.05988,0.03751,0.03112,0.02633,313266507,1026928393
183.0,0.07608,0.30349,0.15188,0.10857,0.07608,313266730,65343027
140.0,0.02218,0.19615,0.08017,0.04703,0.02218,313266730,1193434402
100.0,0.02553,0.1498,0.06695,0.04328,0.02553,313266730,313266832
0.0,0.25216,0.25216,0.25216,0.25216,0.25216,1278485146,65318909
0.0,0.12202,0.12202,0.12202,0.12202,0.12202,1278485146,65289261
0.0,0.07001,0.07001,0.07001,0.07001,0.07001,1278485146,65289214
20.0,0.01362,0.03847,0.0219,0.01717,0.01362,312104185,65285341
80.5,0.0577,0.15773,0.09104,0.07199,0.0577,312104185,1736047959
20.0,0.02236,0.04721,0.03064,0.02591,0.02236,312104185,827623533
7.0,0.02125,0.02995,0.02415,0.02249,0.02125,313267354,1088101754
4.0,0.01017,0.01514,0.01183,0.01088,0.01017,313267354,65351667
375.0,0.02013,0.48613,0.17546,0.0867,0.02013,313663850,1563088577
185.0,0.04289,0.27278,0.11952,0.07573,0.04289,313663850,1785845246
285.0,0.00934,0.3635,0.12739,0.05993,0.00934,313663850,313663965
281.0,0.01355,0.36274,0.12995,0.06343,0.01355,313663850,313663852
85.0,0.00604,0.11167,0.04125,0.02113,0.00604,313663851,1785845246
85.5,0.01348,0.11973,0.0489,0.02866,0.01348,313663851,65316873
90.0,0.03305,0.14489,0.07033,0.04903,0.03305,313663851,313663965
120.5,0.01127,0.16101,0.06118,0.03266,0.01127,313663853,313663865
81.5,0.00659,0.10787,0.04035,0.02106,0.00659,313663853,1785845246
82.5,0.03437,0.13689,0.06854,0.04902,0.03437,313663853,313663852
162.0,0.0115,0.21281,0.0786,0.04026,0.0115,313663865,313663876
120.5,0.01127,0.16101,0.06118,0.03266,0.01127,313663865,313663853
167.0,0.02462,0.23215,0.0938,0.05427,0.02462,313663865,313663866
129.0,0.01498,0.17528,0.06841,0.03788,0.01498,313663866,313663852
169.0,0.01526,0.22527,0.08526,0.04526,0.01526,313663866,313663875
167.0,0.02462,0.23215,0.0938,0.05427,0.02462,313663866,313663865
169.0,0.01526,0.22527,0.08526,0.04526,0.01526,313663875,313663866
665.5,0.01954,0.84653,0.2952,0.13768,0.01954,313663875,313663848
164.0,0.0147,0.2185,0.08263,0.04381,0.0147,313663875,313663876
163.5,0.01102,0.2142,0.07875,0.04005,0.01102,313663876,313663848
162.0,0.0115,0.21281,0.0786,0.04026,0.0115,313663876,313663865
164.0,0.0147,0.2185,0.08263,0.04381,0.0147,313663876,313663875
95.5,0.01374,0.13241,0.0533,0.03069,0.01374,313663964,313663965
181.0,0.03205,0.25697,0.10702,0.06418,0.03205,313663964,65309787
96.0,0.00566,0.12496,0.04543,0.0227,0.00566,313663964,1308556674
90.0,0.03305,0.14489,0.07033,0.04903,0.03305,313663965,313663851
285.0,0.00934,0.3635,0.12739,0.05993,0.00934,313663965,313663850
95.5,0.01374,0.13241,0.0533,0.03069,0.01374,313663965,313663964
6.0,0.00651,0.01397,0.009,0.00758,0.00651,313864791,615144449
8.0,0.05784,0.06778,0.06115,0.05926,0.05784,313864791,65322161
6.0,0.01007,0.01753,0.01256,0.01114,0.01007,313864791,65320234
6.0,0.00685,0.01431,0.00934,0.00792,0.00685,313864791,615144603
5.5,0.03538,0.04221,0.03766,0.03636,0.03538,313867588,65350556
5.0,0.03867,0.04488,0.04074,0.03956,0.03867,313867588,65342760
9.0,0.03761,0.04879,0.04134,0.03921,0.03761,313867819,65372728
11.5,0.05159,0.06588,0.05635,0.05363,0.05159,313867819,313868118
8.5,0.07874,0.0893,0.08226,0.08025,0.07874,313867819,1809551380
33.0,0.11453,0.15554,0.1282,0.12039,0.11453,313867822,65365439
18.0,0.0147,0.03707,0.02216,0.0179,0.0147,313867822,2131460978
6.5,0.03388,0.04196,0.03657,0.03503,0.03388,313867822,65372728
12.0,0.02709,0.042,0.03206,0.02922,0.02709,313867822,313868118
5.5,0.02084,0.02767,0.02312,0.02182,0.02084,313867976,2131460978
31.0,0.10037,0.13889,0.11321,0.10587,0.10037,313867976,258922145
16.5,0.04734,0.06784,0.05417,0.05027,0.04734,313867976,313868120
3.0,0.00234,0.00607,0.00358,0.00287,0.00234,313867979,313867980
6.0,0.02031,0.02777,0.0228,0.02138,0.02031,313867979,2131460978
5.0,0.03654,0.04275,0.03861,0.03743,0.03654,313867979,313868120
3.0,0.00235,0.00608,0.00359,0.00288,0.00235,313867979,313868118
12.5,0.05309,0.06862,0.05827,0.05531,0.05309,313867980,313867983
3.0,0.00234,0.00607,0.00358,0.00287,0.00234,313867980,313867979
3.0,0.00149,0.00522,0.00273,0.00202,0.00149,313867980,313868118
11.5,0.03553,0.04982,0.04029,0.03757,0.03553,313867980,313868075
13.0,0.01787,0.03402,0.02325,0.02018,0.01787,313868038,2399886186
10.5,0.04832,0.06137,0.05267,0.05018,0.04832,313868038,258924399
21.0,0.07737,0.10347,0.08607,0.0811,0.07737,313868075,313867983
18.0,0.08975,0.11212,0.09721,0.09295,0.08975,313868075,65346384
11.5,0.03553,0.04982,0.04029,0.03757,0.03553,313868075,313867980
3.0,0.00235,0.00608,0.00359,0.00288,0.00235,313868118,313867979
11.5,0.05159,0.06588,0.05635,0.05363,0.05159,313868118,313867819
12.0,0.02709,0.042,0.03206,0.02922,0.02709,313868118,313867822
3.0,0.00149,0.00522,0.00273,0.00202,0.00149,313868118,313867980
26.5,0.0176,0.05053,0.02858,0.0223,0.0176,313880539,313880575
19.5,0.01655,0.04078,0.02463,0.02001,0.01655,313880539,313880554
3.0,0.16509,0.16882,0.16633,0.16562,0.16509,313880539,65326296
18.5,0.01545,0.03844,0.02311,0.01873,0.01545,313880554,313880558
19.5,0.01655,0.04078,0.02463,0.02001,0.01655,313880554,313880539
3.5,0.0404,0.04475,0.04185,0.04102,0.0404,313880554,65349237
24.0,0.01563,0.04545,0.02557,0.01989,0.01563,313880571,313880575
23.5,0.01739,0.04659,0.02712,0.02156,0.01739,313880571,313880558
3.0,0.01712,0.02085,0.01836,0.01765,0.01712,313880571,315430265
5.0,0.03863,0.04484,0.0407,0.03952,0.03863,313880575,65294693
26.5,0.0176,0.05053,0.02858,0.0223,0.0176,313880575,313880539
24.0,0.01563,0.04545,0.02557,0.01989,0.01563,313880575,313880571
4.0,0.05762,0.06259,0.05928,0.05833,0.05762,313886091,65323826
32.0,0.02284,0.06261,0.0361,0.02852,0.02284,313888920,763658956
8.0,0.00932,0.01926,0.01263,0.01074,0.00932,313888920,763658426
16.0,0.01852,0.0384,0.02515,0.02136,0.01852,313888920,65321940
52.0,0.17807,0.24269,0.19961,0.1873,0.17807,313888921,313888935
48.0,0.0521,0.11175,0.07198,0.06062,0.0521,313888921,741709475
8.0,0.00948,0.01942,0.01279,0.0109,0.00948,313888921,763658426
0.0,0.02257,0.02257,0.02257,0.02257,0.02257,313889196,313888938
0.0,0.04732,0.04732,0.04732,0.04732,0.04732,313889196,313889134
0.0,0.12537,0.12537,0.12537,0.12537,0.12537,313889196,65320358
0.0,0.03148,0.03148,0.03148,0.03148,0.03148,313890498,313890499
0.0,0.02916,0.02916,0.02916,0.02916,0.02916,313890498,313890561
0.0,0.03148,0.03148,0.03148,0.03148,0.03148,313890499,313890498
4.5,0.06673,0.07232,0.06859,0.06753,0.06673,313890561,315413255
0.0,0.024,0.024,0.024,0.024,0.024,313890561,313890564
0.0,0.02916,0.02916,0.02916,0.02916,0.02916,313890561,313890498
20.0,0.05203,0.07688,0.06031,0.05558,0.05203,313890564,313890569
0.0,0.024,0.024,0.024,0.024,0.024,313890564,313890561
20.0,0.05203,0.07688,0.06031,0.05558,0.05203,313890569,313890564
6.0,0.00925,0.01671,0.01174,0.01032,0.00925,313890569,313890572
0.0,0.01024,0.01024,0.01024,0.01024,0.01024,313888937,313888935
0.0,0.00726,0.00726,0.00726,0.00726,0.00726,313888937,313888938
0.0,0.00524,0.00524,0.00524,0.00524,0.00524,313888938,703337554
0.0,0.00726,0.00726,0.00726,0.00726,0.00726,313888938,313888937
0.0,0.02257,0.02257,0.02257,0.02257,0.02257,313888938,313889196
0.0,0.00243,0.00243,0.00243,0.00243,0.00243,313888939,313888941
0.0,0.00276,0.00276,0.00276,0.00276,0.00276,313888939,703337554
0.0,0.00243,0.00243,0.00243,0.00243,0.00243,313888941,313888939
0.0,0.00292,0.00292,0.00292,0.00292,0.00292,313888941,313888942
0.0,0.00292,0.00292,0.00292,0.00292,0.00292,313888942,313888941
0.0,0.00295,0.00295,0.00295,0.00295,0.00295,313888942,703335779
0.0,0.00598,0.00598,0.00598,0.00598,0.00598,313888943,313888944
0.0,0.0029,0.0029,0.0029,0.0029,0.0029,313888943,703335779
0.0,0.00556,0.00556,0.00556,0.00556,0.00556,313888944,318215712
0.0,0.00598,0.00598,0.00598,0.00598,0.00598,313888944,313888943
0.0,0.02798,0.02798,0.02798,0.02798,0.02798,313888944,313889134
0.0,0.02798,0.02798,0.02798,0.02798,0.02798,313889134,313888944
1.0,0.13878,0.14002,0.13919,0.13896,0.13878,313889134,302912887
0.0,0.04732,0.04732,0.04732,0.04732,0.04732,313889134,313889196
0.0,0.01678,0.01678,0.01678,0.01678,0.01678,313889736,615120153
0.0,0.07976,0.07976,0.07976,0.07976,0.07976,313889736,65320358
1.5,0.24425,0.24611,0.24487,0.24452,0.24425,313889736,258289605
37.5,0.13362,0.18022,0.14915,0.14028,0.13362,313889759,1012942176
37.0,0.59318,0.63916,0.60851,0.59975,0.59318,313889759,1012942156
3.0,0.01417,0.0179,0.01541,0.0147,0.01417,313889759,65353496
4.5,0.0719,0.07749,0.07376,0.0727,0.0719,313890572,315413255
6.0,0.00925,0.01671,0.01174,0.01032,0.00925,313890572,313890569
110.0,0.00533,0.14202,0.05089,0.02486,0.00533,313893216,1601995510
185.0,0.10223,0.33212,0.17886,0.13507,0.10223,313893216,761781796
445.0,0.07601,0.629,0.26034,0.15501,0.07601,313893216,761804202
101.5,0.07883,0.20496,0.12087,0.09685,0.07883,314079692,65371540
1053.0,0.29618,1.60471,0.73236,0.48311,0.29618,314079692,733619113
538.5,0.23677,0.90595,0.45983,0.33237,0.23677,314079692,65283776
0.0,0.08319,0.08319,0.08319,0.08319,0.08319,314131004,342657947
0.0,0.08302,0.08302,0.08302,0.08302,0.08302,314131004,65389032
0.0,0.05849,0.05849,0.05849,0.05849,0.05849,314131004,65361852
0.0,0.07063,0.07063,0.07063,0.07063,0.07063,314131155,65384745
0.0,0.00466,0.00466,0.00466,0.00466,0.00466,314131155,1366507961
0.0,0.00949,0.00949,0.00949,0.00949,0.00949,314131155,342657997
0.0,0.05734,0.05734,0.05734,0.05734,0.05734,314131155,314132363
0.0,0.04766,0.04766,0.04766,0.04766,0.04766,314131354,342655598
0.0,0.05934,0.05934,0.05934,0.05934,0.05934,314131354,65381809
0.0,0.24165,0.24165,0.24165,0.24165,0.24165,314131354,262083077
0.0,0.01228,0.01228,0.01228,0.01228,0.01228,314132363,1783517060
0.0,0.01245,0.01245,0.01245,0.01245,0.01245,314132363,1783517058
0.0,0.05734,0.05734,0.05734,0.05734,0.05734,314132363,314131155
0.0,0.05906,0.05906,0.05906,0.05906,0.05906,314132363,434780139
0.0,0.05718,0.05718,0.05718,0.05718,0.05718,314132363,1366507961
0.0,0.06365,0.06365,0.06365,0.06365,0.06365,314132413,65423902
0.0,0.06292,0.06292,0.06292,0.06292,0.06292,314132413,65469191
0.0,0.01187,0.01187,0.01187,0.01187,0.01187,314132413,1785714600
0.0,0.04814,0.04814,0.04814,0.04814,0.04814,314132439,1785714597
0.0,0.09407,0.09407,0.09407,0.09407,0.09407,314132439,434780139
0.0,0.00969,0.00969,0.00969,0.00969,0.00969,314132439,1367516775
0.0,0.01057,0.01057,0.01057,0.01057,0.01057,314132439,1785714572
0.0,0.066,0.066,0.066,0.066,0.066,314132955,342655281
0.0,0.02417,0.02417,0.02417,0.02417,0.02417,314132955,342655282
0.0,0.13707,0.13707,0.13707,0.13707,0.13707,314132955,260173193
257.5,0.04885,0.36884,0.15551,0.09456,0.04885,314137292,65281218
649.0,0.064,0.87049,0.33283,0.17921,0.064,314137292,2315555441
644.5,0.06361,0.86451,0.33058,0.17802,0.06361,314137428,2315555443
237.0,0.05052,0.34503,0.14869,0.09259,0.05052,314137428,258768383
0.0,0.02289,0.02289,0.02289,0.02289,0.02289,314143431,65286997
13.5,0.0904,0.10718,0.09599,0.0928,0.0904,314143431,65287033
2.5,0.10541,0.10852,0.10645,0.10585,0.10541,314143620,612724723
10.0,0.07242,0.08485,0.07656,0.0742,0.07242,314143620,65358818
19.5,0.05459,0.07882,0.06267,0.05805,0.05459,315072788,315072579
2.0,0.01147,0.01396,0.0123,0.01183,0.01147,315072788,315072846
3.5,0.03104,0.03539,0.03249,0.03166,0.03104,315072788,65349896
5.0,0.02213,0.02834,0.0242,0.02302,0.02213,315072835,315073014
2.0,0.01889,0.02138,0.01972,0.01925,0.01889,315072835,315072838
32.5,0.07724,0.11763,0.0907,0.08301,0.07724,315072835,315072579
11.0,0.0344,0.04807,0.03896,0.03635,0.0344,315072838,315072844
2.0,0.01889,0.02138,0.01972,0.01925,0.01889,315072838,315072835
11.0,0.0344,0.04807,0.03896,0.03635,0.0344,315072844,315072838
1.0,0.0049,0.00614,0.00531,0.00508,0.0049,315072844,315072846
1.0,0.0049,0.00614,0.00531,0.00508,0.0049,315072846,315072844
4.0,0.03583,0.0408,0.03749,0.03654,0.03583,315072846,315073192
2.0,0.01147,0.01396,0.0123,0.01183,0.01147,315072846,315072788
5.0,0.02213,0.02834,0.0242,0.02302,0.02213,315073014,315072835
5.0,0.03078,0.03699,0.03285,0.03167,0.03078,315073014,315073192
5.0,0.03078,0.03699,0.03285,0.03167,0.03078,315073192,315073014
3.0,0.02142,0.02515,0.02266,0.02195,0.02142,315073192,2286930493
4.0,0.03583,0.0408,0.03749,0.03654,0.03583,315073192,315072846
96.0,0.01683,0.13613,0.0566,0.03387,0.01683,315079681,827331729
890.0,0.05756,1.16353,0.42622,0.21556,0.05756,315079681,315079692
257.0,0.01788,0.33725,0.12434,0.0635,0.01788,315079681,827331724
84.5,0.00582,0.11083,0.04082,0.02082,0.00582,315089930,315089988
81.5,0.01863,0.11991,0.05239,0.0331,0.01863,315089930,286898794
39.5,0.01601,0.0651,0.03237,0.02302,0.01601,315089930,286898793
118.5,0.01007,0.15733,0.05916,0.03111,0.01007,315089945,315089988
75.0,0.02724,0.12044,0.05831,0.04055,0.02724,315089945,315089947
71.5,0.01859,0.10744,0.04821,0.03128,0.01859,315089945,286898795
32.0,0.00597,0.04574,0.01923,0.01165,0.00597,315089947,315090004
32.5,0.00689,0.04728,0.02035,0.01266,0.00689,315089947,65330467
75.0,0.02724,0.12044,0.05831,0.04055,0.02724,315089947,315089945
207.5,0.01883,0.27668,0.10478,0.05567,0.01883,315090004,315089988
139.5,0.01172,0.18507,0.0695,0.03648,0.01172,315090004,286898793
32.0,0.00597,0.04574,0.01923,0.01165,0.00597,315090004,315089947
76.0,0.00564,0.10008,0.03712,0.01913,0.00564,315090129,286898794
31.0,0.1154,0.15392,0.12824,0.1209,0.1154,315090129,65317614
38.0,0.00327,0.05049,0.01901,0.01002,0.00327,315090129,65317799
9.5,0.0101,0.02191,0.01404,0.01179,0.0101,315341880,2249856385
63.0,0.09213,0.17042,0.11823,0.10331,0.09213,315341880,315341889
44.0,0.07236,0.12704,0.09059,0.08017,0.07236,315341880,2249856383
6.0,0.00589,0.01335,0.00838,0.00696,0.00589,315341889,1994916045
12.0,0.02234,0.03725,0.02731,0.02447,0.02234,315341889,300459971
63.0,0.09213,0.17042,0.11823,0.10331,0.09213,315341889,315341880
0.0,0.02457,0.02457,0.02457,0.02457,0.02457,315342004,2249856383
116.5,0.13413,0.2789,0.18239,0.15481,0.13413,315342004,703048828
0.0,0.01046,0.01046,0.01046,0.01046,0.01046,315342004,65293823
0.0,0.14089,0.14089,0.14089,0.14089,0.14089,315351488,315351501
0.0,0.02752,0.02752,0.02752,0.02752,0.02752,315351488,315354318
2.5,0.20828,0.21139,0.20932,0.20872,0.20828,315351501,315352344
0.0,0.14089,0.14089,0.14089,0.14089,0.14089,315351501,315351488
0.0,0.02919,0.02919,0.02919,0.02919,0.02919,315351501,315351506
4.5,0.15607,0.16166,0.15793,0.15687,0.15607,315351506,315352346
0.0,0.19126,0.19126,0.19126,0.19126,0.19126,315351506,302481885
0.0,0.18781,0.18781,0.18781,0.18781,0.18781,315351506,302481867
0.0,0.02919,0.02919,0.02919,0.02919,0.02919,315351506,315351501
5.0,0.02853,0.03474,0.0306,0.02942,0.02853,315352346,315355579
4.5,0.15607,0.16166,0.15793,0.15687,0.15607,315352346,315351506
2.0,0.02015,0.02264,0.02098,0.02051,0.02015,315352346,315352344
0.0,0.75669,0.75669,0.75669,0.75669,0.75669,315354318,65354788
0.0,0.02752,0.02752,0.02752,0.02752,0.02752,315354318,315351488
0.0,0.08087,0.08087,0.08087,0.08087,0.08087,315354318,1584925555
1.0,0.08257,0.08381,0.08298,0.08275,0.08257,1286947302,1659566337
4.5,0.05627,0.06186,0.05813,0.05707,0.05627,1286947302,1286947317
0.0,0.01131,0.01131,0.01131,0.01131,0.01131,1286947306,253105541
12.5,0.04228,0.05781,0.04746,0.0445,0.04228,1286947306,253105539
14.5,0.03941,0.05743,0.04542,0.04198,0.03941,315352344,315355641
2.0,0.02015,0.02264,0.02098,0.02051,0.02015,315352344,315352346
2.5,0.20828,0.21139,0.20932,0.20872,0.20828,315352344,315351501
6.0,0.0063,0.01376,0.00879,0.00737,0.0063,315355624,65333130
6.0,0.00193,0.00939,0.00442,0.003,0.00193,315355624,1377234980
17.0,0.05777,0.0789,0.06481,0.06079,0.05777,315355624,315355585
0.0,0.02849,0.02849,0.02849,0.02849,0.02849,315356744,65328431
0.0,0.02652,0.02652,0.02652,0.02652,0.02652,315356744,65289280
359.0,0.00234,0.44846,0.15105,0.06607,0.00234,1293498475,1701772834
340.0,0.00224,0.42475,0.14308,0.0626,0.00224,1293498475,1701772833
213.0,0.04032,0.30501,0.12855,0.07813,0.04032,1293498475,1064740944
184.0,0.00049,0.22914,0.07671,0.03315,0.00049,1293498475,317122752
164.0,0.00534,0.20914,0.07327,0.03445,0.00534,1293498455,1701772836
159.0,0.00598,0.20356,0.07184,0.03421,0.00598,1293498455,65319940
162.5,0.01617,0.2181,0.08348,0.04502,0.01617,1293498455,65319942
70.5,0.00581,0.09342,0.03501,0.01833,0.00581,1293498461,65371295
70.0,0.00497,0.09196,0.03397,0.0174,0.00497,1293498461,1293498479
66.5,0.00901,0.09165,0.03656,0.02082,0.00901,1293498465,1293498479
67.5,0.00543,0.08931,0.03339,0.01741,0.00543,1293498465,1293498505
2.0,0.01307,0.01556,0.0139,0.01343,0.01307,315355579,65299618
5.0,0.02853,0.03474,0.0306,0.02942,0.02853,315355579,315352346
12.5,0.04471,0.06024,0.04989,0.04693,0.04471,315355579,315355585
17.0,0.05777,0.0789,0.06481,0.06079,0.05777,315355585,315355624
5.0,0.0128,0.01901,0.01487,0.01369,0.0128,315355585,315355641
12.5,0.04471,0.06024,0.04989,0.04693,0.04471,315355585,315355579
29.5,0.22792,0.26458,0.24014,0.23316,0.22792,315355590,65354799
21.5,0.03981,0.06653,0.04872,0.04363,0.03981,315355590,315355641
21.5,0.03981,0.06653,0.04872,0.04363,0.03981,315355641,315355590
5.0,0.0128,0.01901,0.01487,0.01369,0.0128,315355641,315355585
14.5,0.03941,0.05743,0.04542,0.04198,0.03941,315355641,315352344
0.0,0.02077,0.02077,0.02077,0.02077,0.02077,315356019,65354788
0.0,0.20684,0.20684,0.20684,0.20684,0.20684,315356019,1584925555
0.0,0.1657,0.1657,0.1657,0.1657,0.1657,315356019,65354799
3.0,0.03034,0.03407,0.03158,0.03087,0.03034,315357091,65295497
2.0,0.0283,0.03079,0.02913,0.02866,0.0283,315357091,65295496
3.0,0.03366,0.03739,0.0349,0.03419,0.03366,315357156,65295499
3.5,0.02509,0.02944,0.02654,0.02571,0.02509,315357156,65295497
4.0,0.01341,0.01838,0.01507,0.01412,0.01341,315358629,315358898
1.0,0.10303,0.10427,0.10344,0.10321,0.10303,315358629,65296626
5.0,0.0355,0.04171,0.03757,0.03639,0.0355,315358898,315358902
4.0,0.01341,0.01838,0.01507,0.01412,0.01341,315358898,315358629
5.0,0.0355,0.04171,0.03757,0.03639,0.0355,315358902,315358898
16.0,0.32596,0.34584,0.33259,0.3288,0.32596,315360237,2098305379
0.0,0.0101,0.0101,0.0101,0.0101,0.0101,315360237,315360396
0.0,0.02087,0.02087,0.02087,0.02087,0.02087,315360237,65309079
2.0,0.02948,0.03197,0.03031,0.02984,0.02948,315357218,65295496
1.5,0.02927,0.03113,0.02989,0.02954,0.02927,315357218,65295493
1.0,0.03224,0.03348,0.03265,0.03242,0.03224,315357457,65295493
0.5,0.02645,0.02707,0.02666,0.02654,0.02645,315357457,65295489
4.0,0.09536,0.10033,0.09702,0.09607,0.09536,315360356,315360357
0.5,0.01269,0.01331,0.0129,0.01278,0.01269,315360356,315360396
0.5,0.01193,0.01255,0.01214,0.01202,0.01193,315360357,65320100
4.0,0.09536,0.10033,0.09702,0.09607,0.09536,315360357,315360356
0.0,0.03311,0.03311,0.03311,0.03311,0.03311,315360396,2098305380
0.5,0.01269,0.01331,0.0129,0.01278,0.01269,315360396,315360356
0.0,0.0418,0.0418,0.0418,0.0418,0.0418,315360396,315360497
0.0,0.0101,0.0101,0.0101,0.0101,0.0101,315360396,315360237
0.0,0.02858,0.02858,0.02858,0.02858,0.02858,315360497,2098305380
0.0,0.03053,0.03053,0.03053,0.03053,0.03053,315360497,65320100
0.0,0.0418,0.0418,0.0418,0.0418,0.0418,315360497,315360396
0.0,0.03947,0.03947,0.03947,0.03947,0.03947,315360675,65355128
0.0,0.00183,0.00183,0.00183,0.00183,0.00183,315360675,1233426674
0.0,0.04296,0.04296,0.04296,0.04296,0.04296,315360958,1373451780
0.0,0.00451,0.00451,0.00451,0.00451,0.00451,315360958,1819433425
0.0,0.00668,0.00668,0.00668,0.00668,0.00668,315360958,281554767
8.0,0.01035,0.02029,0.01366,0.01177,0.01035,315362130,315362134
7.0,0.0319,0.0406,0.0348,0.03314,0.0319,315362130,65329896
29.5,0.05869,0.09535,0.07091,0.06393,0.05869,315365726,315365724
22.5,0.09841,0.12637,0.10773,0.1024,0.09841,315365726,65308528
32.5,0.03191,0.0723,0.04537,0.03768,0.03191,315365726,258911629
8.0,0.0298,0.03974,0.03311,0.03122,0.0298,315366988,258909669
6.5,0.02846,0.03654,0.03115,0.02961,0.02846,315366988,258909677
5.0,0.1011,0.10731,0.10317,0.10199,0.1011,315366988,315366989
0.0,0.03894,0.03894,0.03894,0.03894,0.03894,315360960,1373451780
0.0,0.05127,0.05127,0.05127,0.05127,0.05127,315360960,1819433425
0.0,0.00213,0.00213,0.00213,0.00213,0.00213,315360960,281554792
8.0,0.01643,0.02637,0.01974,0.01785,0.01643,315362134,65297087
8.0,0.01035,0.02029,0.01366,0.01177,0.01035,315362134,315362130
2.0,0.02164,0.02413,0.02247,0.022,0.02164,315362985,65289379
2.0,0.02787,0.03036,0.0287,0.02823,0.02787,315362985,65289375
6.0,0.13005,0.13751,0.13254,0.13112,0.13005,315362985,315362996
12.0,0.13149,0.1464,0.13646,0.13362,0.13149,315362985,363034732
6.0,0.13005,0.13751,0.13254,0.13112,0.13005,315362996,315362985
0.0,0.02563,0.02563,0.02563,0.02563,0.02563,315362996,65295489
0.5,0.03268,0.0333,0.03289,0.03277,0.03268,315362996,65293105
0.5,0.0304,0.03102,0.03061,0.03049,0.0304,315363291,65289275
3.0,0.02839,0.03212,0.02963,0.02892,0.02839,315363291,65289269
29.5,0.05869,0.09535,0.07091,0.06393,0.05869,315365724,315365726
18.5,0.0984,0.12139,0.10606,0.10168,0.0984,315365724,65308529
25.0,0.0318,0.06287,0.04216,0.03624,0.0318,315365724,258911621
41.5,0.13582,0.18739,0.15301,0.14319,0.13582,315367330,315367013
8.0,0.02409,0.03403,0.0274,0.02551,0.02409,315367330,65338809
7.5,0.03472,0.04404,0.03783,0.03605,0.03472,315367330,65338735
23.0,0.00503,0.03361,0.01456,0.00911,0.00503,315367812,763645243
46.0,0.00757,0.06473,0.02662,0.01574,0.00757,315367812,315368548
23.0,0.00463,0.03321,0.01416,0.00871,0.00463,315367812,553532094
55.5,0.01072,0.07969,0.03371,0.02057,0.01072,315367849,315368548
29.5,0.00463,0.04129,0.01685,0.00987,0.00463,315367849,315367850
319.0,0.08168,0.47809,0.21382,0.13831,0.08168,315367849,553532142
26.0,0.01071,0.04302,0.02148,0.01533,0.01071,315367850,315367851
29.5,0.00463,0.04129,0.01685,0.00987,0.00463,315367850,315367849
29.0,0.00734,0.04338,0.01935,0.01249,0.00734,315367850,65320280
49.0,0.01332,0.07421,0.03362,0.02202,0.01332,315367850,315368549
108.5,0.13841,0.27324,0.18335,0.15767,0.13841,315367851,65320295
26.0,0.01112,0.04343,0.02189,0.01574,0.01112,315367851,65320280
26.0,0.01071,0.04302,0.02148,0.01533,0.01071,315367851,315367850
46.0,0.00757,0.06473,0.02662,0.01574,0.00757,315368548,315367812
55.5,0.01072,0.07969,0.03371,0.02057,0.01072,315368548,315367849
23.0,0.0047,0.03328,0.01423,0.00878,0.0047,315368548,315368549
522.5,0.11935,0.76864,0.33578,0.21211,0.11935,315368548,309032358
49.0,0.01332,0.07421,0.03362,0.02202,0.01332,315368549,315367850
46.0,0.00759,0.06475,0.02664,0.01576,0.00759,315368549,553532094
380.5,0.14354,0.61637,0.30115,0.21109,0.14354,315368549,315368566
